Method	Type	Mean	SD	Integration
scanpy-CellRanger (batch)	Alignment	-0.046667991226545864	0.11972676311795023	STAligner
scanpy-CellRanger (batch)	Clustering	0.09203599159633102	0.1946673466063344	STAligner
scanpy-CellRanger (batch)	Integration	-0.09512269337675963	0.18069785625745521	STAligner
scanpy-CellRanger (batch)	Overall	-0.016018064351278033	0.07643002530708201	STAligner
scanpy-Pearson	Alignment	0.09603617102081508	0.21765971959649177	Cell
Charter
scanpy-Pearson	Clustering	0.12915943237591396	0.16479442633124186	Cell
Charter
scanpy-Pearson	Integration	0.03343036544328114	0.3580671738710165	Cell
Charter
scanpy-Pearson	Overall	0.1276095059319837	0.11313782110945306	Cell
Charter
scanpy-Pearson	Alignment	-0.034088561992476486	0.3294344842410032	GPSA
scanpy-Pearson	Clustering	-0.4932714309750644	0.1879599708095224	GPSA
scanpy-Pearson	Integration	0.15191811641028447	0.2996332197054266	GPSA
scanpy-Pearson	Overall	-0.17176947304514192	0.20505328239355192	GPSA
scanpy-Pearson	Alignment	0.031310850440229014	0.18487992501840486	STAligner
scanpy-Pearson	Clustering	0.054042255429790194	0.20403858054591723	STAligner
scanpy-Pearson	Integration	-0.039482362183582455	0.27158084033400387	STAligner
scanpy-Pearson	Overall	0.022042807320986044	0.09392138880841441	STAligner
scanpy-Pearson (batch)	Alignment	0.10478306730137356	0.13753487219908095	Cell
Charter
scanpy-Pearson (batch)	Clustering	0.1972735944971992	0.11898458701663799	Cell
Charter
scanpy-Pearson (batch)	Integration	-0.005721534052229381	0.296122820546667	Cell
Charter
scanpy-Pearson (batch)	Overall	0.1352026659293901	0.08255763125200934	Cell
Charter
scanpy-Pearson (batch)	Alignment	-0.2078883671229485	0.18477263842781402	GPSA
scanpy-Pearson (batch)	Clustering	-0.4482402697673203	0.20289195768285245	GPSA
scanpy-Pearson (batch)	Integration	0.048237275945462156	0.22559210602066213	GPSA
scanpy-Pearson (batch)	Overall	-0.2539318865114555	0.12698407758470243	GPSA
