dataset	fs_method	n_features	MethodGroup	CanonicalConfig	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	BatchMixingRank	BiologicalConservationRank	IntegrationRank	LabelIndependentClusteringRank	LabelAgreementRank	ClusteringRank	AlignmentRank	CoreOverallRank	AlignmentEligibleOverallRank
DLPFC	scanpy_cell_ranger_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.6871906372374587	0.0103176461519947	3	0.8215578936081789	0.0020833850239498	3	0.7543742654228188	0.0049852377877227	3	0.6607627037759004	0.0059138949477313	3	0.613625973226889	0.044198824891029	3	0.6371943385013947	0.0233733820785584	3	0.8424189991481601	0.0048622062774843	3	0.6957843019621067	0.012518472947788	3	0.7446625343574578	0.0067305135022225	3	1.0	28.0	12.0	28.0	24.0	28.0	29.0	21.0	27.0
DLPFC	scanpy_cell_ranger_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.9304714156776812	0.0107358037702314	3	0.6132140357919287	0.0072705122056249	3	0.7718427257348047	0.0025467425522341	3	0.3782685329109443	0.0090715006450491	3	0.3405732043732392	0.0685532944686294	3	0.3594208686420918	0.0385090331173318	3	0.7253960092487546	0.0129965374429365	3	0.5656317971884484	0.0179813643837521	3	0.6188865345418838	0.016081592596896	3	2.0	29.0	7.0	28.0	29.0	28.0	28.0	29.0	29.0
DLPFC	scanpy_pearson	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.5600066687257245	0.0024638900654737	3	0.8500377019586668	0.0205332701936812	3	0.7050221853421957	0.0094206746057272	3	0.7106463675637729	0.0024468371795932	3	0.6568901267336595	0.0266083076861448	3	0.6837682471487162	0.0145274947702204	3	0.91392672731018	0.0140500370091443	3	0.694395216245456	0.0030464859019611	3	0.767572386600364	0.0027784724839334	3	18.0	26.0	27.0	7.0	17.0	16.0	15.0	22.0	20.0
DLPFC	scanpy_pearson	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.7801377871643731	0.0503980486724852	3	0.7028281709222838	0.0137128251299528	3	0.7414829790433285	0.0185290381161464	3	0.4991274403090482	0.0047592136980759	3	0.6557120170681964	0.0269243592888503	3	0.5774197286886222	0.0111450869617825	3	0.7743164311135903	0.0021422532408754	3	0.6594513538659753	0.0037448773710888	3	0.6977397129485138	0.0027094621400877	3	19.0	15.0	20.0	13.0	17.0	16.0	15.0	16.0	16.0
DLPFC	scanpy_pearson_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.5749978860560825	0.0038589115640061	3	0.9093643503637988	0.0136273782943108	3	0.7421811182099406	0.006047883959672	3	0.6902786903800707	0.0024100709017942	3	0.644904734340968	0.069560576961205	3	0.6675917123605194	0.0337880415080948	3	0.8965870513188002	0.0043121228929987	3	0.70488641528523	0.0196882725158282	3	0.7687866272964201	0.0126238354678808	3	13.0	20.0	18.0	22.0	20.0	21.0	21.0	19.0	19.0
DLPFC	scanpy_pearson_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.8526960496759868	0.0271530876513187	3	0.6807919170989885	0.0067732478744587	3	0.7667439833874877	0.0135200866401448	3	0.4814867163975365	0.0134759819354011	3	0.6481529357473046	0.014779387043872	3	0.5648198260724205	0.0141268351660628	3	0.7631596247388345	0.0022207173891657	3	0.6657819047299541	0.0104803400661462	3	0.6982411447329141	0.0064644394064819	3	7.0	18.0	12.0	18.0	18.0	19.0	18.0	13.0	15.0
DLPFC	scanpy_seurat	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.6020213065476914	0.0114908456384909	3	0.8655979854084426	0.0115633349411961	3	0.733809645978067	0.0036682771178635	3	0.6768816010970342	0.00780549698957	3	0.6063872496854968	0.0801143738251991	3	0.6416344253912655	0.0398089185164411	3	0.8635108364383889	0.0086673500943935	3	0.6877220356846663	0.0212056930720333	3	0.7463183026025737	0.0162081036791366	3	6.0	22.0	23.0	26.0	26.0	26.0	26.0	25.0	25.0
DLPFC	scanpy_seurat	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.8419671161800389	0.021381256307723	3	0.6341816752407855	0.0052979016740211	3	0.7380743957104122	0.0114227207977596	3	0.441865063440473	0.0172851872388529	3	0.495159738162598	0.0699419513895929	3	0.4685124008015355	0.0434936595735797	3	0.7254310396377935	0.0092684599048168	3	0.603293398255974	0.0224925921971115	3	0.6440059453832471	0.0180483899440878	3	9.0	25.0	21.0	26.0	25.0	25.0	27.0	25.0	25.0
DLPFC	scanpy_seurat_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.5969073080532247	0.0033929929047653	3	0.8725819728473737	0.0067404096265814	3	0.7347446404502992	0.0026673274461384	3	0.6821812007348518	0.0082832506315345	3	0.6181742734684929	0.0228690886329506	3	0.6501777371016723	0.0129050495168568	3	0.8783270707635858	0.0103773661212207	3	0.6924611887759857	0.0074806739834923	3	0.7544164827718524	0.0065392117328001	3	7.0	21.0	22.0	24.0	23.0	24.0	24.0	24.0	23.0
DLPFC	scanpy_seurat_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.8699244221102359	0.0200453329842296	3	0.6683365543634713	0.0193671580284741	3	0.7691304882368537	0.0136939264789866	3	0.4689563142176046	0.0252021783987862	3	0.5591916753418434	0.0565277538625276	3	0.514073994779724	0.0156788542263962	3	0.7554266708950795	0.0135508797177069	3	0.6416022415082888	0.003226910144369	3	0.6795437179705525	0.003436426523614	3	4.0	20.0	10.0	21.0	24.0	24.0	20.0	18.0	19.0
DLPFC	scanpy_seurat_v3	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.5820499744950093	0.0027544235078722	3	0.9444041072028988	0.0426701596518605	3	0.7632270408489541	0.0203618069933899	3	0.7040129981170452	0.0065473410798193	3	0.8614342411768349	0.0383032653422063	3	0.7827236196469401	0.0208047888552576	3	0.9475429071983914	0.0056185581175306	3	0.772975330247947	0.0204029522455813	3	0.8311645225647618	0.0118104239051894	3	10.0	13.0	6.0	15.0	1.0	1.0	1.0	1.0	1.0
DLPFC	scanpy_seurat_v3	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.7729590414690658	0.0096530244355892	3	0.7522828556578077	0.009070879888717	3	0.7626209485634368	0.00721735076206	3	0.4980303230047285	0.0172902482604263	3	0.6802745608528532	0.0826261439065432	3	0.5891524419287908	0.0498389930025073	3	0.8207670668972575	0.0082032662728088	3	0.6758866952461138	0.0279251439834024	3	0.7241801524631617	0.020777430027211	3	20.0	3.0	14.0	14.0	13.0	13.0	5.0	12.0	9.0
