dataset	fs_method	n_features	integration_method	random_seed	Accuracy	CHAOS	GC	ILL	PAS	Ratio	ari	bASW	dASW	dLISI	iLISI	nmi	silhouette	BatchMixing	BiologicalConservation	Integration	LabelIndependentClustering	LabelAgreement	Clustering	Alignment	CoreOverall	AlignmentEligibleOverall	MethodGroup
DLPFC	scanpy_seurat	2000	graphst	2	0.6524850894632206	0.960873108135145	0.9089243316291509	0.7315092889940161	0.9371099709090495	0.830596129910415	0.5051427651187714	0.8845076988755547	0.841210621671242	0.8703888895672948	0.24505818245408634	0.5372945513750309	0.17294296349346042	0.5647829406648205	0.8380082829654261	0.7013956118151232	0.6903086808458849	0.5212186582469012	0.605763669546393	0.7415406096868178	0.6535796406807581	0.6828999636827779	expression_driven
DLPFC	scanpy_seurat_batch	2000	graphst	0	0.6768531667140019	0.9732455775164636	0.9109681969654185	0.7774972511278543	0.9190126196411587	0.8244271255414334	0.5241888212005347	0.8783235279009782	0.8300843644678336	0.8859251868423976	0.2447219960066623	0.5765400052645094	0.180191755695951	0.5615227619538202	0.8511187498508761	0.7063207559023481	0.690816650951191	0.550364413232522	0.6205905320918566	0.7506401461277177	0.6634556439971023	0.6925171447073074	expression_driven
DLPFC	scanpy_seurat_batch	2000	graphst	1	0.6915080942913945	0.9555898096028053	0.9043219756820781	0.7620680327291609	0.9230689225115479	0.821241867074213	0.4601676366155102	0.8804333418506545	0.8389656680470794	0.8888701654073089	0.2475864868768075	0.5322414454213877	0.17814985124886296	0.5640099143637309	0.8485564604664069	0.7062831874150689	0.685602861121072	0.49620454101844896	0.5909037010697605	0.7563749806828037	0.6485934442424147	0.6845206230558777	expression_driven
DLPFC	scanpy_seurat_batch	2000	graphst	2	0.6422607213859698	0.9618024554355654	0.9078573752947467	0.7538936390256711	0.9261891554887706	0.8173694932627771	0.4935093249951594	0.8804452026575046	0.8422258675597089	0.8771999502325359	0.245049489752843	0.5231426904183321	0.19168711783674006	0.5627473462051737	0.8452942080281657	0.7040207771166698	0.6932262429203586	0.5083260077067457	0.6007761253135522	0.7298151073243735	0.652398451215111	0.6782040032515319	expression_driven
DLPFC	scanpy_seurat_v3	2000	graphst	0	0.9280318091451292	0.9785137558794607	0.9776593312747457	0.9563641879629018	0.9383580640999385	0.8376571638409318	0.510598542261003	0.8927031331938153	0.9733001974551101	0.9727993258839785	0.2373769311841214	0.6950016892302119	0.24268431308848695	0.5650400321889684	0.970030760644184	0.7675353964165762	0.719852044355962	0.6028001157456074	0.6613260800507847	0.8828444864930305	0.7144307382336805	0.7705686543201304	expression_driven
DLPFC	scanpy_seurat_v3	2000	graphst	1	0.9278614030105083	0.9591823599047172	0.969639488992678	0.9329037301084069	0.9425183746946322	0.8368584536496813	0.6347342492620538	0.8933164289598248	0.9770869390131036	0.9761363351423082	0.23441126766989637	0.7425992898946441	0.2329399008724783	0.5638638483148606	0.9639416233141243	0.7639027358144924	0.7115468784906093	0.6886667695783489	0.7001068240344791	0.8823599283300948	0.7320047799244858	0.7821231627263554	expression_driven
DLPFC	scanpy_seurat_v3	2000	graphst	2	0.9333143993183756	0.9474414694409098	0.973600986515167	0.9756915870574712	0.930037442785742	0.8360526018947781	0.5434974196035776	0.889718023827149	0.9797811415822628	0.9765871735815106	0.23198077944099205	0.6890546759332812	0.2363975039919368	0.5608494016340706	0.9764152221841029	0.7686323119090868	0.7046254720728627	0.6162760477684294	0.6604507599206461	0.8846835006065769	0.7145415359148664	0.7712555241454365	expression_driven
DLPFC	scanpy_seurat_v3_batch	2000	graphst	0	0.7932405566600397	0.9610677428453912	0.9780758868352571	0.8474104365159839	0.8904104839750153	0.8400026389986985	0.6277008330629539	0.9286404696024105	0.9284865970492981	0.9270956743280289	0.2795825538417684	0.6653829906757484	0.17480845119858054	0.6041115117220894	0.920267148682142	0.7621893302021157	0.6754288926729957	0.6465419118693512	0.6609854022711734	0.8166215978293692	0.7115873662366445	0.7465987767675527	expression_driven
DLPFC	scanpy_seurat_v3_batch	2000	graphst	1	0.7942629934677649	0.9552100970576274	0.9499880279794266	0.8199260124336551	0.9090278741140464	0.8448989479879714	0.6223215472168141	0.9262417093625226	0.9253330332906275	0.9262894601271132	0.2879459255287786	0.6510011229038254	0.18809548437584442	0.6070938174456506	0.9053841334577056	0.7562389754516781	0.6841111518491728	0.6366613350603197	0.6603862434547463	0.8195809707278681	0.7083126094532122	0.7454020632114308	expression_driven
DLPFC	scanpy_seurat_v3_batch	2000	graphst	2	0.7797784720249931	0.9401775318680051	0.9174665905510869	0.8236077388143227	0.8943627791211003	0.8460837937602127	0.46281141426795325	0.9184039105929543	0.9411484724240268	0.919615591943691	0.29599992644219114	0.5751864489660832	0.17248453239276892	0.6072019185175728	0.9004595984332818	0.7538307584754274	0.6690082811272915	0.5189989316170183	0.5940036063721549	0.8129311328926029	0.6739171824237911	0.720255165913395	expression_driven
