graphst_meta	primary_integrator	primary_meta	graphst_feature_hash	primary_feature_hash	status
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_pearson/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_pearson/n2000/seed1/embedding.meta.json	e04ac13264ace519e46471f769fb4938	e04ac13264ace519e46471f769fb4938	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_sct/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/seurat_sct/n2000/seed0/embedding.meta.json	72739957ec00ff1cda0bab2c0afb0632	72739957ec00ff1cda0bab2c0afb0632	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_sct/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/seurat_sct/n2000/seed0/embedding.meta.json	72739957ec00ff1cda0bab2c0afb0632	72739957ec00ff1cda0bab2c0afb0632	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_sct/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/seurat_sct/n2000/seed2/embedding.meta.json	cd80aee1a71ff8e5ebd788750aefc38b	cd80aee1a71ff8e5ebd788750aefc38b	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_sct/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/seurat_sct/n2000/seed2/embedding.meta.json	cd80aee1a71ff8e5ebd788750aefc38b	cd80aee1a71ff8e5ebd788750aefc38b	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_sct/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/seurat_sct/n2000/seed1/embedding.meta.json	5941c96de8f5a341e0b06c7074cf2416	5941c96de8f5a341e0b06c7074cf2416	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_sct/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/seurat_sct/n2000/seed1/embedding.meta.json	5941c96de8f5a341e0b06c7074cf2416	5941c96de8f5a341e0b06c7074cf2416	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_cell_ranger/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_cell_ranger/n2000/seed0/embedding.meta.json	9532a4a11699ca7c5cca46f5422fd4ac	9532a4a11699ca7c5cca46f5422fd4ac	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_cell_ranger/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_cell_ranger/n2000/seed0/embedding.meta.json	9532a4a11699ca7c5cca46f5422fd4ac	9532a4a11699ca7c5cca46f5422fd4ac	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_cell_ranger/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_cell_ranger/n2000/seed2/embedding.meta.json	9532a4a11699ca7c5cca46f5422fd4ac	9532a4a11699ca7c5cca46f5422fd4ac	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_cell_ranger/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_cell_ranger/n2000/seed2/embedding.meta.json	9532a4a11699ca7c5cca46f5422fd4ac	9532a4a11699ca7c5cca46f5422fd4ac	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_cell_ranger/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_cell_ranger/n2000/seed1/embedding.meta.json	9532a4a11699ca7c5cca46f5422fd4ac	9532a4a11699ca7c5cca46f5422fd4ac	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_cell_ranger/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_cell_ranger/n2000/seed1/embedding.meta.json	9532a4a11699ca7c5cca46f5422fd4ac	9532a4a11699ca7c5cca46f5422fd4ac	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_pearson_batch/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_pearson_batch/n2000/seed0/embedding.meta.json	9945cfe677dfa68c58e2177abce4cd64	9945cfe677dfa68c58e2177abce4cd64	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_pearson_batch/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_pearson_batch/n2000/seed0/embedding.meta.json	9945cfe677dfa68c58e2177abce4cd64	9945cfe677dfa68c58e2177abce4cd64	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_pearson_batch/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_pearson_batch/n2000/seed2/embedding.meta.json	9945cfe677dfa68c58e2177abce4cd64	9945cfe677dfa68c58e2177abce4cd64	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_pearson_batch/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_pearson_batch/n2000/seed2/embedding.meta.json	9945cfe677dfa68c58e2177abce4cd64	9945cfe677dfa68c58e2177abce4cd64	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_pearson_batch/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_pearson_batch/n2000/seed1/embedding.meta.json	9945cfe677dfa68c58e2177abce4cd64	9945cfe677dfa68c58e2177abce4cd64	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_pearson_batch/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_pearson_batch/n2000/seed1/embedding.meta.json	9945cfe677dfa68c58e2177abce4cd64	9945cfe677dfa68c58e2177abce4cd64	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/singleCellHaystack/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/singleCellHaystack/n2000/seed0/embedding.meta.json	6c8e09110731e96aab131fb932c23907	6c8e09110731e96aab131fb932c23907	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/singleCellHaystack/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/singleCellHaystack/n2000/seed0/embedding.meta.json	6c8e09110731e96aab131fb932c23907	6c8e09110731e96aab131fb932c23907	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/singleCellHaystack/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/singleCellHaystack/n2000/seed2/embedding.meta.json	3e205e08b03be498d16707dd8815e1aa	3e205e08b03be498d16707dd8815e1aa	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/singleCellHaystack/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/singleCellHaystack/n2000/seed2/embedding.meta.json	3e205e08b03be498d16707dd8815e1aa	3e205e08b03be498d16707dd8815e1aa	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/singleCellHaystack/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/singleCellHaystack/n2000/seed1/embedding.meta.json	a0446e98353f84a12fe0d7aa29856af5	a0446e98353f84a12fe0d7aa29856af5	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/singleCellHaystack/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/singleCellHaystack/n2000/seed1/embedding.meta.json	a0446e98353f84a12fe0d7aa29856af5	a0446e98353f84a12fe0d7aa29856af5	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_mean/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/statistic_mean/n2000/seed0/embedding.meta.json	08413f8be86fbe364dbffb18d5537a79	08413f8be86fbe364dbffb18d5537a79	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_mean/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/statistic_mean/n2000/seed0/embedding.meta.json	08413f8be86fbe364dbffb18d5537a79	08413f8be86fbe364dbffb18d5537a79	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_mean/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/statistic_mean/n2000/seed2/embedding.meta.json	08413f8be86fbe364dbffb18d5537a79	08413f8be86fbe364dbffb18d5537a79	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_mean/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/statistic_mean/n2000/seed2/embedding.meta.json	08413f8be86fbe364dbffb18d5537a79	08413f8be86fbe364dbffb18d5537a79	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_mean/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/statistic_mean/n2000/seed1/embedding.meta.json	08413f8be86fbe364dbffb18d5537a79	08413f8be86fbe364dbffb18d5537a79	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_mean/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/statistic_mean/n2000/seed1/embedding.meta.json	08413f8be86fbe364dbffb18d5537a79	08413f8be86fbe364dbffb18d5537a79	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/sparkx/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/sparkx/n2000/seed0/embedding.meta.json	f5f0835d371f1750ca9313768bff63ca	f5f0835d371f1750ca9313768bff63ca	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/sparkx/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/sparkx/n2000/seed0/embedding.meta.json	f5f0835d371f1750ca9313768bff63ca	f5f0835d371f1750ca9313768bff63ca	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/sparkx/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/sparkx/n2000/seed2/embedding.meta.json	f5f0835d371f1750ca9313768bff63ca	f5f0835d371f1750ca9313768bff63ca	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/sparkx/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/sparkx/n2000/seed2/embedding.meta.json	f5f0835d371f1750ca9313768bff63ca	f5f0835d371f1750ca9313768bff63ca	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/sparkx/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/sparkx/n2000/seed1/embedding.meta.json	f5f0835d371f1750ca9313768bff63ca	f5f0835d371f1750ca9313768bff63ca	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/sparkx/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/sparkx/n2000/seed1/embedding.meta.json	f5f0835d371f1750ca9313768bff63ca	f5f0835d371f1750ca9313768bff63ca	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/morans_i/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/morans_i/n2000/seed0/embedding.meta.json	b7c88da0f53101c67d2bbea2ecffdfba	b7c88da0f53101c67d2bbea2ecffdfba	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/morans_i/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/morans_i/n2000/seed0/embedding.meta.json	b7c88da0f53101c67d2bbea2ecffdfba	b7c88da0f53101c67d2bbea2ecffdfba	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/morans_i/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/morans_i/n2000/seed2/embedding.meta.json	b7c88da0f53101c67d2bbea2ecffdfba	b7c88da0f53101c67d2bbea2ecffdfba	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/morans_i/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/morans_i/n2000/seed2/embedding.meta.json	b7c88da0f53101c67d2bbea2ecffdfba	b7c88da0f53101c67d2bbea2ecffdfba	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/morans_i/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/morans_i/n2000/seed1/embedding.meta.json	b7c88da0f53101c67d2bbea2ecffdfba	b7c88da0f53101c67d2bbea2ecffdfba	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/morans_i/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/morans_i/n2000/seed1/embedding.meta.json	b7c88da0f53101c67d2bbea2ecffdfba	b7c88da0f53101c67d2bbea2ecffdfba	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_mvp/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/seurat_mvp/n2000/seed0/embedding.meta.json	0cdea679a84af59e127b101ebdca4027	0cdea679a84af59e127b101ebdca4027	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_mvp/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/seurat_mvp/n2000/seed0/embedding.meta.json	0cdea679a84af59e127b101ebdca4027	0cdea679a84af59e127b101ebdca4027	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_mvp/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/seurat_mvp/n2000/seed2/embedding.meta.json	0cdea679a84af59e127b101ebdca4027	0cdea679a84af59e127b101ebdca4027	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_mvp/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/seurat_mvp/n2000/seed2/embedding.meta.json	0cdea679a84af59e127b101ebdca4027	0cdea679a84af59e127b101ebdca4027	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_mvp/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/seurat_mvp/n2000/seed1/embedding.meta.json	0cdea679a84af59e127b101ebdca4027	0cdea679a84af59e127b101ebdca4027	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/seurat_mvp/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/seurat_mvp/n2000/seed1/embedding.meta.json	0cdea679a84af59e127b101ebdca4027	0cdea679a84af59e127b101ebdca4027	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/osca/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/osca/n2000/seed0/embedding.meta.json	480931e0f4cd1b801ed3b111d5c44322	480931e0f4cd1b801ed3b111d5c44322	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/osca/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/osca/n2000/seed0/embedding.meta.json	480931e0f4cd1b801ed3b111d5c44322	480931e0f4cd1b801ed3b111d5c44322	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/osca/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/osca/n2000/seed2/embedding.meta.json	480931e0f4cd1b801ed3b111d5c44322	480931e0f4cd1b801ed3b111d5c44322	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/osca/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/osca/n2000/seed2/embedding.meta.json	480931e0f4cd1b801ed3b111d5c44322	480931e0f4cd1b801ed3b111d5c44322	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/osca/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/osca/n2000/seed1/embedding.meta.json	480931e0f4cd1b801ed3b111d5c44322	480931e0f4cd1b801ed3b111d5c44322	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/osca/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/osca/n2000/seed1/embedding.meta.json	480931e0f4cd1b801ed3b111d5c44322	480931e0f4cd1b801ed3b111d5c44322	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_seurat_v3_batch/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_seurat_v3_batch/n2000/seed0/embedding.meta.json	3764e73e60dda95f0738882815d07509	3764e73e60dda95f0738882815d07509	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_seurat_v3_batch/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_seurat_v3_batch/n2000/seed0/embedding.meta.json	3764e73e60dda95f0738882815d07509	3764e73e60dda95f0738882815d07509	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_seurat_v3_batch/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_seurat_v3_batch/n2000/seed2/embedding.meta.json	3764e73e60dda95f0738882815d07509	3764e73e60dda95f0738882815d07509	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_seurat_v3_batch/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_seurat_v3_batch/n2000/seed2/embedding.meta.json	3764e73e60dda95f0738882815d07509	3764e73e60dda95f0738882815d07509	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_seurat_v3_batch/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/scanpy_seurat_v3_batch/n2000/seed1/embedding.meta.json	3764e73e60dda95f0738882815d07509	3764e73e60dda95f0738882815d07509	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/scanpy_seurat_v3_batch/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/scanpy_seurat_v3_batch/n2000/seed1/embedding.meta.json	3764e73e60dda95f0738882815d07509	3764e73e60dda95f0738882815d07509	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_variance/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/statistic_variance/n2000/seed0/embedding.meta.json	e5d258febe3642e3debb958b74dd1981	e5d258febe3642e3debb958b74dd1981	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_variance/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/statistic_variance/n2000/seed0/embedding.meta.json	e5d258febe3642e3debb958b74dd1981	e5d258febe3642e3debb958b74dd1981	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_variance/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/statistic_variance/n2000/seed2/embedding.meta.json	e5d258febe3642e3debb958b74dd1981	e5d258febe3642e3debb958b74dd1981	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_variance/n2000/seed2/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/statistic_variance/n2000/seed2/embedding.meta.json	e5d258febe3642e3debb958b74dd1981	e5d258febe3642e3debb958b74dd1981	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_variance/n2000/seed1/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/statistic_variance/n2000/seed1/embedding.meta.json	e5d258febe3642e3debb958b74dd1981	e5d258febe3642e3debb958b74dd1981	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/statistic_variance/n2000/seed1/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/statistic_variance/n2000/seed1/embedding.meta.json	e5d258febe3642e3debb958b74dd1981	e5d258febe3642e3debb958b74dd1981	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/spatialde/n2000/seed0/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/spatialde/n2000/seed0/embedding.meta.json	b1192f21da64210568f4f160376b5a9a	b1192f21da64210568f4f160376b5a9a	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/spatialde/n2000/seed0/embedding.meta.json	cellcharter	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/cellcharter/spatialde/n2000/seed0/embedding.meta.json	b1192f21da64210568f4f160376b5a9a	b1192f21da64210568f4f160376b5a9a	PASS
/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/graphst/spatialde/n2000/seed2/embedding.meta.json	scvi	/home/xd/y/Benchmark/results/spatial_svg_rebuild_v1/stomics_0212/stomics0212/scvi/spatialde/n2000/seed2/embedding.meta.json	b849ff18f4ed1c805576ca7cfe5e5bda	b849ff18f4ed1c805576ca7cfe5e5bda	PASS
