dataset	fs_method	n_features	integration_method	random_seed	Accuracy	CHAOS	GC	ILL	PAS	Ratio	ari	bASW	dASW	dLISI	iLISI	nmi	silhouette	BatchMixing	BiologicalConservation	Integration	LabelIndependentClustering	LabelAgreement	Clustering	Alignment	CoreOverall	AlignmentEligibleOverall	MethodGroup
STOmics0212	hybrid_hvg_svg_union	2000	cellcharter	1		0.9679657969974356	0.6783782348335521	0.847651438972904	0.9146760766525327		0.690205720468362	0.2734975185005173	0.6501916976069806	0.9664638074424161	0.024217913301741077	0.7192084516384024	0.19443944815601177	0.14885771590112917	0.7856712947139632	0.4672645053075462	0.6923604406019934	0.7047070860533822	0.6985337633276878		0.582899134317617		hybrid
STOmics0212	hybrid_hvg_svg_union	2000	cellcharter	2		0.9573958446454326	0.785452486197123	0.844696942351763	0.9213818304121286		0.5687436473055603	0.34376682370932593	0.680849529163125	0.9629587814614735	0.0317459805974449	0.7222207692445564	0.2094630600820268	0.1877564021533854	0.8184894347933711	0.5031229184733783	0.6960802450465294	0.6454822082750583	0.6707812266607939		0.586952072567086		hybrid
STOmics0212	hybrid_hvg_svg_union	2000	scvi	0		0.8013117722620404	0.698871410581604	0.44797780581661756	0.7169827477300118		0.5653706012777221	0.47377725787440195	0.5976896821141305	0.7138614069622641	0.2712549898008583	0.5944020184974161	0.3463951644931941	0.3725161238376301	0.614600076368654	0.49355810010314205	0.6215632281617488	0.5798863098875691	0.6007247690246589		0.5471414345639005		hybrid
STOmics0212	hybrid_hvg_svg_union	2000	scvi	1		0.8141161332280388	0.7278338129577558	0.5060327293300895	0.6127570769978751		0.49865353983543304	0.5878545976958252	0.6830106542019192	0.7613965313816347	0.2730548994298286	0.5530722428741136	0.296867172610207	0.43045474856282684	0.6695684319678498	0.5500115902653383	0.5745801276120402	0.5258628913547734	0.5502215094834069		0.5501165498743725		hybrid
STOmics0212	hybrid_hvg_svg_union	2000	scvi	2		0.8186061551901526	0.7164413832584688	0.5131205353008198	0.7211184214962897		0.6276367238165278	0.5018466353261912	0.6387214012770969	0.760781300314933	0.26470528638034607	0.6197483197474084	0.3629914124683077	0.38327596085326865	0.6572661550378296	0.5202710579455492	0.6342386630515833	0.6236925217819681	0.6289655924167756		0.5746183251811624		hybrid
STOmics0218	hybrid_hvg_svg_intersection	2000	cellcharter	0		1.0004766890510948	0.963249283459282	0.6331081314476682	0.9821778648100853		0.6399628904593421	0.8144654375446995	0.8816025935125004	0.9027684406475848	0.5486183046407633	0.8709188191087627	0.23523471073963953	0.6815418710927315	0.8451821122667589	0.7633619916797452	0.7392964215336065	0.7554408547840523	0.7473686381588294		0.7553653149192873		hybrid
STOmics0218	hybrid_hvg_svg_intersection	2000	cellcharter	1		0.9977378884145355	0.9078978508270062	0.6607996304819708	0.9806629833456711		0.5983324757621101	0.8245543547001195	0.9022331160925624	0.9234277182239042	0.490110549941255	0.8443823272344727	0.22142892247858664	0.6573324523206873	0.8485895789063609	0.752961015613524	0.7332765980795978	0.7213574014982914	0.7273169997889446		0.7401390077012343		hybrid
STOmics0218	hybrid_hvg_svg_intersection	2000	cellcharter	2		0.988107906141296	0.9706543670553138	0.6350251668826098	0.9842274103836541		0.5962080887943402	0.8290507485453766	0.9295137932535106	0.916737932802066	0.5361126767486966	0.8346550762000073	0.23933382765208006	0.6825817126470366	0.862982814998375	0.7727822638227058	0.73722304805901	0.7154315824971738	0.7263273152780918		0.7495547895503988		hybrid
STOmics0218	hybrid_hvg_svg_intersection	2000	scvi	0		0.8987028210512563	0.7206252356657523	0.42744438065743723	0.8961860630800498		0.6435708549676703	0.7449312103333552	0.8015878290192758	0.8057991216603002	0.8987976597539983	0.9322035275526005	0.2986325855664601	0.8218644350436768	0.6888641417506913	0.7553642883971841	0.6978404898992553	0.7878871912601354	0.7428638405796953		0.7491140644884398		hybrid
STOmics0218	hybrid_hvg_svg_intersection	2000	scvi	1		0.8907047745563555	0.7826750446998291	0.46687417449409735	0.891997861283691		0.6151567113661469	0.7678419178310283	0.7634335711034647	0.7930914389872885	0.9047689406161807	0.9437547989977894	0.29697750061602135	0.8363054292236045	0.7015185573211699	0.7689119932723871	0.6932267121520227	0.7794557551819681	0.7363412336669954		0.7526266134696913		hybrid
STOmics0218	hybrid_hvg_svg_intersection	2000	scvi	2		0.8920791234755938	0.7302919224574227	0.4515054382420492	0.8459276420583198		0.5746877706600555	0.757369594140846	0.809538220602517	0.8086579994050646	0.9020761206493817	0.8881482878964455	0.33035470458023264	0.8297228573951139	0.6999983951767634	0.7648606262859386	0.6894538233713821	0.7314180292782505	0.7104359263248163		0.7376482763053775		hybrid
STOmics0218	hybrid_hvg_svg_union	2000	cellcharter	0		0.9930880432134399	0.9623472627986396	0.6510311464750276	0.9803956513980088		0.7092770580863548	0.8040829689334112	0.9549855469112882	0.9358657976928091	0.4105176963369478	0.9016192357126561	0.2610374964810235	0.6073003326351796	0.8760574384694412	0.7416788855523104	0.7448403970308242	0.8054481468995054	0.7751442719651648		0.7584115787587375		hybrid
STOmics0218	hybrid_hvg_svg_union	2000	cellcharter	1		0.9944814445668746	0.9727889880403374	0.6303527778934217	0.9730885759166862		0.618230428585787	0.8111400326873859	0.9521273504093319	0.9312636438308801	0.46376487335899796	0.8554128836853934	0.25526321514868067	0.637452453023192	0.8716331900434928	0.7545428215333424	0.7409444118774138	0.7368216561355903	0.738883034006502		0.7467129277699223		hybrid
STOmics0218	hybrid_hvg_svg_union	2000	cellcharter	2		0.9888416163597364	0.9730890862507946	0.5714821242655724	0.9784352164736606		0.6358322057658956	0.8230443372903877	0.9545902617501179	0.9149942999850357	0.4906764264236976	0.8764002107281177	0.2454384040311256	0.6568603818570427	0.8535389430628801	0.7551996624599614	0.7375717456215075	0.7561162082470066	0.7468439769342571		0.7510218196971092		hybrid
STOmics0218	hybrid_hvg_svg_union	2000	scvi	0		0.853506703636391	0.764235246304067	0.4106295008812487	0.8535020494873049		0.6223429923639037	0.7488970209741066	0.7830241793501845	0.8070567940748526	0.8554572784903444	0.9355749637960277	0.3161333241092655	0.8021771497322254	0.6912364301525883	0.7467067899424069	0.6743806924109871	0.7789589780799657	0.7266698352454763		0.7366883125939416		hybrid
